country,attack,defense,quality_metric
Abkhazia,0.6561459756670478,-0.053477322170794706,0.7096232978378425
Afghanistan,0.014160370094469465,0.9520860424547835,-0.937925672360314
Åland Islands,0.45146790326564973,0.8814022812367757,-0.42993437797112594
Albania,0.8075999976144312,-0.02748164426200761,0.8350816418764389
Alderney,-0.335135292211991,1.4878710509578001,-1.8230063431697912
Algeria,1.1001060255699526,0.036902521736854155,1.0632035038330985
American Samoa,-0.8261108680210343,2.3065974327943897,-3.132708300815424
Andalusia,1.212452771313782,0.10609465802884921,1.1063581132849327
Andorra,-0.23247725279907472,0.40666149870611795,-0.6391387515051927
Angola,0.7079984450153951,0.1094445099987284,0.5985539350166666
Anguilla,-0.7421836986253354,1.7229206815803666,-2.4651043802057018
Antigua and Barbuda,0.30375717078753317,0.9236944403228746,-0.6199372695353415
Arameans Suryoye,0.6952712909702767,0.2846108881565043,0.4106604028137724
Argentina,1.6767757603467819,-0.43977591520589754,2.1165516755526794
Armenia,0.8627906284680225,0.2027390333909878,0.6600515950770347
Artsakh,0.8218956832503919,0.5623308141154688,0.25956486913492305
Aruba,0.013215139718242952,1.2178677716472581,-1.2046526319290152
Australia,1.243331286324967,-0.09358649209886571,1.3369177784238326
Austria,1.3586607812536409,-0.07074560541775632,1.4294063866713973
Aymara,0.3911606232431533,0.620018345423709,-0.22885772218055572
Azerbaijan,0.4892503459357397,0.11969988202753684,0.36955046390820284
Bahamas,-0.41961318545444737,1.531672394146793,-1.9512855796012403
Bahrain,0.7285851011168168,0.278803400255079,0.44978170086173785
Bangladesh,-0.2551052679640454,0.957424412754736,-1.2125296807187813
Barawa,0.06176634682996529,1.4906317713439812,-1.428865424514016
Barbados,0.28755650332482285,0.7295701551950791,-0.4420136518702562
Basque Country,1.604375372008451,0.1309351860240448,1.4734401859844062
Belarus,1.0364753076549293,0.01193717243704473,1.0245381352178846
Belgium,1.4858821785848706,-0.22018113962756836,1.706063318212439
Belize,0.2396187905654411,0.6633454538399168,-0.4237266632744757
Benin,0.6492461474899807,0.4516385966606997,0.19760755082928094
Bermuda,0.5487571364160149,0.7236946518917565,-0.17493751547574166
Bhutan,-0.6238479480744397,1.736534459206042,-2.3603824072804818
Biafra,0.05077993298913852,0.38085227778882175,-0.3300723447996832
Bolivia,1.099460066272576,-0.03353222880314133,1.1329922950757174
Bonaire,0.17166628376653348,1.6010102363120458,-1.4293439525455123
Bosnia and Herzegovina,1.1928813868713304,0.01957653057220632,1.173304856299124
Botswana,0.257727729785712,0.33082732443198837,-0.07309959464627636
Brazil,1.8299979515632396,-0.531099166665655,2.3610971182288947
British Virgin Islands,-0.6002268018834396,1.6372021058363744,-2.237428907719814
Brittany,0.612046173948015,0.4417532912843686,0.1702928826636464
Brunei,-0.4132214070390451,1.5589436984893121,-1.972165105528357
Brunei Darussalam,-0.009510723361047857,0.9255787259436608,-0.9350894493047086
Bulgaria,1.3002959530107299,-0.14358484400040106,1.443880797011131
Burkina Faso,0.8020781119575379,0.2433322239806075,0.5587458879769304
Burundi,0.4633830611428405,0.3157462700280747,0.1476367911147658
Cambodia,-0.05737080294450769,1.2856233173187186,-1.3429941202632263
Cameroon,0.9846496554268267,-0.06721710861160912,1.0518667640384358
Canada,0.9334681053662273,0.05640960354976121,0.877058501816466
Canary Islands,1.3059177995340598,0.33369053977855995,0.9722272597555
Cape Verde,0.6518856594663104,0.21914883984339906,0.43273681962291133
Cascadia,0.8577008254254843,0.9606270047258811,-0.10292617930039683
Catalonia,1.421695247097863,-0.11607907873035372,1.5377743258282166
Cayman Islands,-0.12468899329967942,1.1972120452255046,-1.321901038525184
Central African Republic,0.590479301533854,0.5449087967191873,0.045570504814666624
Chad,0.4651425195490754,0.4583865312274433,0.0067559883216321
Chagos Islands,0.3766309408872922,1.6290789653738955,-1.2524480244866032
Chameria,0.934090685515211,0.08352062472113142,0.8505700607940796
Chile,1.4158957680203954,-0.24829750414444618,1.6641932721648416
China PR,0.9733008982245328,0.1589156068061181,0.8143852914184146
Colombia,1.300187061909006,-0.46028733385881315,1.760474395767819
Comoros,0.21085277976315075,0.49442876502210487,-0.2835759852589541
Congo,0.7551938643652506,0.2947168281448639,0.4604770362203867
Cook Islands,-0.7635669535534386,2.00256859452743,-2.766135548080869
Corsica,0.5145431895060066,-0.18655701920526035,0.701100208711267
Costa Rica,1.1161985916082346,-0.048746448218055294,1.16494503982629
County of Nice,1.0799247819807025,0.6403422744165649,0.43958250756413764
Crimea,0.5253156891816909,0.9708129709435664,-0.44549728176187553
Croatia,1.4933543912147385,-0.24959244366093092,1.7429468348756694
Cuba,0.6760101748770561,0.35566730398540447,0.3203428708916516
Curaçao,0.3915136983665898,0.6395261571379665,-0.24801245877137668
Cyprus,0.7635667954190966,0.24341039622485083,0.5201563991942457
Czech Republic,1.4954603106981308,-0.17991207104399187,1.6753723817421227
Czechoslovakia,1.5003738767661834,-0.4285181414410095,1.928892018207193
Darfur,-0.5033651860547448,2.342132571483207,-2.8454977575379514
Denmark,1.4326653366890787,-0.2597404660209164,1.692405802709995
Djibouti,0.07469466592715723,1.2777878809191454,-1.2030932149919882
Dominica,0.005224737533851664,0.9275773765550747,-0.922352639021223
Dominican Republic,0.2856962994461878,0.9368458485893385,-0.6511495491431507
DR Congo,0.991542586038561,0.21114730762608935,0.7803952784124717
Ecuador,1.2924478428598525,-0.20335931585101163,1.4958071587108641
Egypt,1.1517848693531472,-0.01581687255132591,1.167601741904473
El Salvador,0.710098685346686,0.16782983866248968,0.5422688466841963
Ellan Vannin,0.7977902486428512,0.37160375745205293,0.42618649119079827
England,1.598033407193949,-0.5419517610950295,2.1399851682889786
Equatorial Guinea,0.3967236561761064,0.46396804114810386,-0.06724438497199747
Eritrea,0.10322502775867792,0.6014228143990478,-0.49819778664036984
Estonia,0.6276280937190092,0.22026045749356649,0.4073676362254427
Eswatini,0.27203992403570926,0.6333443425722844,-0.3613044185365752
Ethiopia,0.5739598725575457,0.502755987125556,0.07120388543198963
Falkland Islands,-0.3136288728746628,1.502947648777165,-1.8165765216518277
Faroe Islands,0.5585732469090475,0.4586269300297833,0.09994631687926425
Felvidék,0.3817254043741951,0.4999571114868897,-0.1182317071126946
Fiji,0.5409209260257254,0.7857502071071439,-0.24482928108141855
Finland,1.0278021385175835,-0.044601994381786136,1.0724041328993696
France,1.6029356691861065,-0.4531040219518283,2.0560396911379346
French Guiana,0.46373015236679743,0.6812920128673667,-0.2175618605005693
Frøya,0.20289679940140193,1.5805340226891604,-1.3776372232877585
Gabon,0.7250925909752165,0.14904864763827952,0.576043943336937
Găgăuzia,0.13781771040490998,1.0518083555083622,-0.9139906451034522
Galicia,1.1570179491425565,0.3433089797315699,0.8137089694109867
Gambia,0.5094209915210179,0.2773950355316456,0.23202595598937237
Georgia,1.012926750289536,0.04067632025677548,0.9722504300327606
German DR,1.527580562476138,-0.3010662564000063,1.8286468188761442
Germany,1.7945924626108776,-0.24967989616419062,2.044272358775068
Ghana,1.0257525636379778,-0.0028021790324308515,1.0285547426704087
Gibraltar,0.37835490161958646,0.7155796522074446,-0.3372247505878581
Gotland,0.6626354839384513,1.0718334954739972,-0.4091980115355459
Gozo,0.3275499034582278,1.0299923793163712,-0.7024424758581433
Greece,1.0899156879194862,-0.16816897713203183,1.258084665051518
Greenland,0.5066178173578445,0.9423385631830101,-0.4357207458251656
Grenada,0.46511410903650774,0.9343331361088988,-0.46921902707239105
Guadeloupe,0.528217302771827,0.6759270631277046,-0.14770976035587757
Guam,-0.4394559271187184,1.9501814759755913,-2.3896374030943095
Guatemala,0.8139042594031661,0.1136155584730058,0.7002887009301604
Guernsey,0.7910009970548637,0.5721268847151806,0.21887411233968312
Guinea,0.967867363489961,0.2022718964076604,0.7655954670823006
Guinea-Bissau,0.5756967617193576,0.4616666027330081,0.1140301589863495
Guyana,0.36928139556011974,0.8073956606711091,-0.4381142651109894
Haiti,0.7401922011376058,0.3322110155298689,0.40798118560773683
Hitra,0.033471241954945996,1.642246098574732,-1.6087748566197861
Honduras,1.0913152886489574,0.05024776347261084,1.0410675251763466
Hong Kong,0.3584400713729321,0.6351709250177268,-0.27673085364479466
Hungary,1.318879066765718,-0.04693032029283839,1.3658093870585564
Iceland,1.0253387369131188,0.05563745172997392,0.9697012851831449
India,0.3659522628533726,0.7931030978759169,-0.4271508350225443
Indonesia,0.5451372628076322,0.7242601387637706,-0.1791228759561384
Iran,1.1379197980028064,-0.1317408562776443,1.2696606542804507
Iraq,1.0162597192098155,-0.017147888304089642,1.0334076075139051
Iraqi Kurdistan,1.0883503614821137,0.1513205160611223,0.9370298454209914
Isle of Man,0.9663531972610397,1.0059026210618967,-0.03954942380085691
Isle of Wight,0.6364697735538155,0.74045247876382,-0.10398270521000452
Israel,1.2609965096619231,0.043102701362830564,1.2178938082990927
Italy,1.4601879152429664,-0.5416141572421116,2.001802072485078
Ivory Coast,1.1793138815460125,0.09447876610715689,1.0848351154388556
Jamaica,0.7414006573994582,0.1976788328321562,0.5437218245673019
Japan,1.149385177452574,0.035812872363007786,1.1135723050895663
Jersey,0.7701867053089827,0.5004094224363185,0.2697772828726642
Jordan,0.6970882571039494,0.12950853535828533,0.5675797217456641
Kabylia,0.41987098252502336,0.9774232316237592,-0.5575522490987359
Kárpátalja,1.0498354037292188,0.3655508158166131,0.6842845879126057
Kazakhstan,0.6793617510852048,0.2073860198943105,0.4719757311908943
Kenya,0.6162062018656546,0.3349655487584531,0.2812406531072015
Kernow,1.010390332826116,0.4250319738863538,0.5853583589397622
Kiribati,-0.6016985023682411,2.5966765393405797,-3.198375041708821
Kosovo,1.0386178620155384,0.21564916830470204,0.8229686937108364
Kuwait,0.9419387161461754,0.18044767791701805,0.7614910382291573
Kyrgyzstan,0.3567170429434895,0.684401776488638,-0.3276847335451485
Laos,-0.05606383365572687,1.4236375927438838,-1.4797014263996107
Latvia,0.7781529417995248,0.1394781331103584,0.6386748086891664
Lebanon,0.5546584631695636,0.35555582477526554,0.19910263839429804
Lesotho,0.24293630717332892,0.5741961563008335,-0.3312598491275046
Liberia,0.4769897295726656,0.2915018594152971,0.1854878701573685
Libya,0.7559394642797846,0.17013356028296156,0.5858059039968231
Liechtenstein,0.002509414013291744,0.5377377617695176,-0.5352283477562259
Lithuania,0.7676572131962603,0.15120584131726222,0.6164513718789981
Luxembourg,0.3134525950814371,0.31324994356791425,2.026515135228335e-4
Macau,-0.3729196441178887,1.3706403148714357,-1.7435599589893243
Madagascar,0.5590052409628216,0.45566430120014134,0.10334093976268022
Madrid,0.6948777275825212,0.425450470407355,0.2694272571751662
Malawi,0.6350488512778076,0.35562058483497594,0.2794282664428317
Malaysia,0.4844613122095621,0.650282725447777,-0.16582141323821487
Maldives,0.19426845840814788,1.150575587270926,-0.9563071288627781
Mali,0.9077443112539393,0.14850333611778166,0.7592409751361576
Malta,0.40241146559035634,0.33916776152321787,0.06324370406713847
Mapuche,0.6206330629957727,0.5498306534708397,0.070802409524933
Martinique,0.6495807568641686,0.5684079052509394,0.08117285161322918
Matabeleland,-0.14967241048149726,0.9656140527048575,-1.1152864631863548
Maule Sur,0.33880687120969377,0.1058027682327703,0.23300410297692348
Mauritania,0.3659640467774549,0.3816897686694182,-0.01572572189196325
Mauritius,0.25080445845329924,0.6250649054134886,-0.37426044696018934
Mayotte,0.4484985435715101,0.8102375153012248,-0.3617389717297147
Menorca,0.8310412640908021,0.6312734409885368,0.19976782310226537
Mexico,1.422842317053576,-0.21245048903311925,1.6352928060866954
Micronesia,-0.37676321533848256,2.5005714118006592,-2.877334627139142
Moldova,0.5616089377825989,0.15371955824750794,0.40788937953509097
Monaco,0.15743702271350235,1.513726151962649,-1.3562891292491468
Mongolia,-0.24175003991753363,1.3515170395246567,-1.5932670794421904
Montenegro,1.0189242131781626,-0.04516462851312708,1.0640888416912897
Montserrat,0.01701204428327685,1.6114081190275173,-1.5943960747442405
Morocco,1.0839841249945519,-0.19325500891337,1.2772391339079219
Mozambique,0.5308054560791959,0.37171773708548406,0.15908771899371188
Myanmar,0.49516022417811234,0.8698378120055068,-0.37467758782739446
Namibia,0.5582877904988919,0.40791352256712016,0.15037426793177172
Nepal,-0.30853487979702443,1.1747061599738182,-1.4832410397708427
Netherlands,1.6940276021253122,-0.42811578085323654,2.1221433829785488
New Caledonia,0.6311216215789391,0.8703141941131983,-0.23919257253425918
New Zealand,0.8942194175182147,0.18176807490181596,0.7124513426163988
Nicaragua,0.3580155778906961,0.6878360685976275,-0.32982049070693137
Niger,0.5804369757622238,0.41156823814624327,0.16886873761598048
Nigeria,1.0894814756230948,-0.08312405972257864,1.1726055353456735
Niue,-0.06187240923797588,2.5318982144412434,-2.5937706236792195
North Korea,0.742063141276107,0.1663349772556476,0.5757281640204593
North Macedonia,1.0161877732800293,-0.016674096284151396,1.0328618695641807
North Vietnam,0.6221609148194188,0.7106678314511411,-0.08850691663172228
Northern Cyprus,0.9988608671916619,0.29093272310555107,0.7079281440861108
Northern Ireland,0.8958809645858972,-0.23656448943454356,1.1324454540204407
Northern Mariana Islands,-0.8821298627909127,2.286467444097404,-3.1685973068883166
Norway,1.2613994049068873,-0.18454146138026484,1.445940866287152
Occitania,0.6860984029789321,0.47550570134324655,0.21059270163568555
Oman,0.626590119593589,0.319178497744675,0.307411621848914
Orkney,0.005752231196941127,1.498069158300284,-1.492316927103343
Padania,1.036411182655478,0.08219674342158911,0.9542144392338889
Pakistan,-0.13487801164704494,1.0692027030776732,-1.2040807147247181
Palau,0.2344739295959275,2.681697441363447,-2.447223511767519
Palestine,0.5976711422845288,0.36402501202601484,0.23364613025851394
Panama,0.7400999535800529,0.15085532183396666,0.5892446317460862
Panjab,1.138643110252397,0.3727883122817666,0.7658547979706305
Papua New Guinea,0.3562326399382962,1.0039034024720017,-0.6476707625337055
Paraguay,1.2834690991054172,-0.3221519785772282,1.6056210776826454
Parishes of Jersey,0.6912336203400834,0.6121907617706979,0.07904285856938553
Peru,1.2017305434269225,-0.2313333907754036,1.4330639342023261
Philippines,0.02732464764846032,0.9805237987299363,-0.953199151081476
Poland,1.4235826169645347,-0.16872574994181355,1.5923083669063482
Portugal,1.4893671130219053,-0.3256865012914182,1.8150536143133236
Provence,0.7959313330052369,0.9490895650851638,-0.15315823207992696
Puerto Rico,0.1628545041734366,0.9107265254958615,-0.7478720213224249
Qatar,0.8578420214298301,0.2756948584033784,0.5821471630264518
Raetia,-0.44031700735102075,1.4813610313387673,-1.921678038689788
Republic of Ireland,1.2402650272776916,-0.34779463982255365,1.5880596671002452
Republic of St. Pauli,0.5904068925094488,0.8124886955980746,-0.2220818030886258
Réunion,0.5053497365317202,0.8210371365648013,-0.31568740003308104
Rhodes,0.4627010705857147,0.6089233390996812,-0.14622226851396652
Romani people,1.006795268416813,0.7896133477644323,0.21718192065238084
Romania,1.4109295058029858,-0.25723115905336136,1.6681606648563472
Russia,1.4755711899630177,-0.37273913883293397,1.8483103287959517
Rwanda,0.5233425753077193,0.3336226823325769,0.1897198929751424
Saare County,-0.008580554057302958,1.0798533553503877,-1.0884339094076907
Saint Helena,0.24972256681108218,1.6184894492211026,-1.3687668824100205
Saint Kitts and Nevis,0.388308226571042,0.9253335798783275,-0.5370253533072855
Saint Lucia,0.2599924882700479,0.9952854975867501,-0.7352930093167023
Saint Martin,-0.2739049983268399,1.5223979031523658,-1.7963029014792058
Saint Pierre and Miquelon,-0.261267379882703,2.2960036017276204,-2.5572709816103236
Saint Vincent and the Grenadines,0.4463521554400634,0.9548222091862425,-0.508470053746179
Samoa,-0.6329707436771137,1.9606986872210699,-2.5936694308981836
San Marino,-0.8532453366169686,0.7874921911078152,-1.6407375277247838
São Tomé and Príncipe,0.3110273131218111,0.9747925778058484,-0.6637652646840373
Sápmi,1.1777092992641127,0.8038959459177482,0.37381335334636456
Sark,-0.41209180316331084,2.7451447790499977,-3.1572365822133084
Saudi Arabia,0.9832792160810181,0.13330189360010303,0.8499773224809151
Scotland,1.184361292552982,-0.2563359463076187,1.4406972388606007
Senegal,0.9867658125281317,-0.018947190776012146,1.0057130033041437
Serbia,1.4350481603207523,-0.2509043426577138,1.685952502978466
Seychelles,-0.03297951514777231,0.879347274526299,-0.9123267896740713
Shetland,0.35387301585472053,0.9572141795724562,-0.6033411637177357
Sierra Leone,0.5737916960649011,0.24516571394255793,0.3286259821223432
Silesia,1.2995908940575869,0.4754773086642211,0.8241135853933658
Singapore,0.324042058933911,0.7677341547964397,-0.44369209586252867
Sint Maarten,-0.1651793374690289,1.5447215443119218,-1.7099008817809507
Slovakia,1.228698261845455,-0.07701103853061286,1.3057093003760678
Slovenia,1.0768040180435738,-0.10005526866825887,1.1768592867118328
Solomon Islands,0.4752750321170157,0.9671639424772723,-0.4918889103602566
Somalia,-0.1671688607656452,0.8951219780915258,-1.062290838857171
Somaliland,0.7356699792407039,1.10465518887581,-0.36898520963510617
South Africa,0.8638930624766823,-0.037218036036079205,0.9011110985127615
South Korea,1.0801253163813065,-0.09359797861178942,1.173723294993096
South Ossetia,0.6676013304856195,0.6780916621481481,-0.010490331662528551
South Sudan,0.020162982927331985,0.6872980612852613,-0.6671350783579293
Spain,1.6517838408000292,-0.4392391679969265,2.091023008796956
Sri Lanka,-0.15718669430062382,1.164382364050319,-1.321569058350943
Sudan,0.5450869005689846,0.35241010626255426,0.1926767943064303
Suriname,0.5856787300835822,0.6902503430460457,-0.10457161296246353
Surrey,0.6054502371952702,0.7181813632195444,-0.11273112602427415
Sweden,1.405897260935661,-0.3079515590568116,1.7138488199924726
Switzerland,1.3077434047285368,-0.2201319831968771,1.5278753879254139
Syria,0.8534284769546934,0.27129446046115846,0.5821340164935349
Székely Land,0.7210610787936156,0.7783571767598882,-0.05729609796627266
Tahiti,0.5691018607525581,0.8679274513385163,-0.29882559058595826
Taiwan,0.11784881540499625,1.040448553995398,-0.9225997385904018
Tajikistan,0.5777947822585184,0.6074071593136428,-0.029612377055124317
Tamil Eelam,0.16022463749414084,1.3395537990140756,-1.1793291615199348
Tanzania,0.5307686682839133,0.38444019542460733,0.146328472859306
Thailand,0.6477186091924498,0.6175305787746171,0.03018803041783269
Tibet,-0.18347491452484477,1.306775191480602,-1.4902501060054467
Timor-Leste,-0.1911587892791633,1.5206651437087289,-1.7118239329878921
Togo,0.7300420774932164,0.251476752193952,0.4785653252992644
Tonga,-0.7013450221863529,1.9473109242774675,-2.6486559464638204
Trinidad and Tobago,0.8442816533065141,0.40560904708960643,0.4386726062169076
Tunisia,1.0950182129209043,-0.01640433266986485,1.1114225455907691
Turkey,1.2220732303961577,-0.06471337881838979,1.2867866092145475
Turkmenistan,0.6336845665823895,0.6281296978583333,0.0055548687240561945
Turks and Caicos Islands,-0.24653720207626284,1.956892101355781,-2.203429303432044
Tuvalu,-0.4902251279633514,2.0582275135175117,-2.5484526414808633
Two Sicilies,0.1855741523061818,0.5269741891282952,-0.3414000368221134
Uganda,0.742989740215751,0.23997634750819552,0.5030133927075555
Ukraine,1.2258173488206898,-0.2449278482238315,1.4707451970445213
United Arab Emirates,0.8325628919279827,0.29474321191613695,0.5378196800118458
United Koreans in Japan,0.03441848216618437,0.0011675460339577448,0.03325093613222663
United States,1.1793751465867184,-0.0634667254448924,1.2428418720316108
United States Virgin Islands,-0.8154118515567448,1.802408387906014,-2.617820239462759
Uruguay,1.4475612322455715,-0.35321823086362647,1.800779463109198
Uzbekistan,1.0071540017319407,0.2754588963950023,0.7316951053369384
Vanuatu,0.3466626124240756,1.0461777731970454,-0.6995151607729698
Vatican City,-0.5644164991196867,1.0825676362499514,-1.6469841353696382
Venezuela,1.0303941145695399,0.06611247102307538,0.9642816435464645
Vietnam,0.5661450776042172,0.6933984589332967,-0.12725338132907948
Vietnam Republic,0.36612160522157555,0.8946966118833827,-0.5285750066618071
Wales,1.1100972415534573,-0.24737905726741904,1.3574762988208764
Wallis Islands and Futuna,-0.6018950537157532,1.8348552904226947,-2.436750344138448
Western Armenia,0.8385096672471539,0.2401466124227779,0.598363054824376
Western Australia,0.29127559278762893,0.879992878456043,-0.5887172856684141
Western Isles,0.16996159077842488,1.25821475624086,-1.0882531654624352
Western Sahara,0.2934676504252628,1.310616075295985,-1.0171484248707223
Yemen,0.2599125078073914,0.6876935218276262,-0.42778101402023483
Yemen DPR,0.7406772256809271,0.7550890892256327,-0.014411863544705583
Ynys Môn,0.49111102530952305,0.8140494162775991,-0.32293839096807603
Yorkshire,0.9598236078431008,0.9774034068447182,-0.017579799001617324
Yoruba Nation,0.2022403476851019,0.5569684313558878,-0.3547280836707859
Yugoslavia,1.620408261823213,-0.2533472600291693,1.8737555218523823
Zambia,0.9708843366646367,0.17772351934837072,0.793160817316266
Zanzibar,0.34756573323674494,0.5924157523693233,-0.24485001913257837
Zimbabwe,0.8122485043864199,0.29635784207350163,0.5158906623129182
